ts,humidity,smoke,temp
1594513009.4946108,50.8,0.0205254958989907,22.0
1594513025.5880015,78.0999984741211,0.0186676423075245,27.0
1594513042.668725,50.5,0.0205804380612568,22.1
1594513063.4117448,78.0999984741211,0.0184591159636713,27.0
1594513079.5290527,50.7,0.0207190572344002,22.1
1594513094.273335,50.6,0.0206171479375301,22.2
1594513111.50609,77.9000015258789,0.0189403904793136,27.0
1594513129.4212253,77.9000015258789,0.0184526685948514,27.0
1594513145.862821,51.2,0.0205803046647948,22.2
1594513164.2975187,51.3,0.0206171479375301,22.2
1594513179.0421822,51.1,0.0205761988779864,22.3
1594513197.4689302,50.6,0.0206263038973195,22.3
1594513212.1409066,50.5,0.0206680277721092,22.3
1594513234.2532775,50.9,0.0207470222972368,22.3
1594513248.91879,50.6,0.0207423526857566,22.3
1594513263.8122127,78.80000305175781,0.0181475644618616,27.0
1594513279.52636,75.69999694824219,0.0131038089189969,19.600000381469727
1594513296.842069,50.8,0.0207237205998945,22.4
1594513310.4974475,75.5999984741211,0.0126062492917692,19.600000381469727
1594513326.7085288,77.9000015258789,0.0185368608850375,27.0
1594513344.7551637,51.1,0.020756399297855,22.4
1594513359.9005952,76.0,0.0131038089189969,19.600000381469727
1594513377.016206,77.9000015258789,0.0185889075400507,27.0
1594513393.5203505,75.80000305175781,0.0129353991942072,19.600000381469727
1594513411.945383,75.80000305175781,0.0127695611381079,19.600000381469727
1594513428.3441966,77.9000015258789,0.0182990061331983,27.0
1594513445.2117543,75.80000305175781,0.0131038089189969,19.600000381469727
1594513463.14949,75.80000305175781,0.0127695611381079,19.600000381469727
1594513477.5903635,51.2,0.0206681618461002,22.5
1594513492.3352358,51.2,0.0207563313675601,22.5
1594513512.7800884,75.80000305175781,0.0129353991942072,19.600000381469727
1594513529.2118905,51.1,0.020761004727654,22.5
1594513547.0193896,78.19999694824219,0.0184591159636713,27.0
1594513562.394533,51.1,0.0207283513604983,22.5
1594513579.510876,77.80000305175781,0.0182610050466976,27.0
1594513595.7547116,77.80000305175781,0.0181099375964697,26.899999618530273
1594513613.1393113,75.80000305175781,0.0129353991942072,19.600000381469727
1594513630.5482757,77.69999694824219,0.0182990061331983,27.0
1594513647.386251,51.1,0.0207190572344002,22.5
1594513663.879683,76.0999984741211,0.0126062492917692,19.700000762939453
1594513680.2428093,77.5999984741211,0.0184333425756136,26.899999618530273
1594513696.4854565,78.0,0.0185368608850375,27.0
1594513713.6381557,51.1,0.0207376843260664,22.5
1594513728.3882902,51.1,0.0207844244115665,22.6
1594513746.8283536,51.1,0.0207190572344002,22.6
1594513764.5238245,76.0999984741211,0.0127695611381079,19.700000762939453
1594513780.010636,51.1,0.0206172816184839,22.6
1594513794.754259,51.1,0.0206635133676332,22.6
1594513811.4016294,77.80000305175781,0.0184591159636713,26.899999618530273
1594513827.9255102,51.1,0.0207423526857566,22.6
1594513844.864897,77.5999984741211,0.0182990061331983,26.899999618530273
1594513858.9651563,77.80000305175781,0.0187864905644235,27.0
1594513879.5076475,76.19999694824219,0.0126062492917692,19.700000762939453
1594513895.923342,78.19999694824219,0.018407666972684,26.899999618530273
1594513912.641114,51.2,0.0206081733993182,22.6
1594513931.0853343,51.1,0.0206172816184839,22.6
1594513946.6936307,77.69999694824219,0.0182610050466976,26.899999618530273
1594513963.0713272,76.19999694824219,0.0124454191086939,19.700000762939453
1594513978.8381867,76.19999694824219,0.0124454191086939,19.700000762939453
1594513994.9409916,77.69999694824219,0.0181852844800685,26.899999618530273
1594514012.11067,51.2,0.0206449655949865,22.7
1594514026.8478389,51.1,0.0206866002282116,22.6
1594514044.1765635,77.69999694824219,0.0184012410013465,26.899999618530273
1594514059.409721,76.0999984741211,0.0124454191086939,19.700000762939453
1594514076.2305243,76.19999694824219,0.0124454191086939,19.700000762939453
1594514093.149047,51.1,0.0206959108064339,22.6
1594514107.8920877,51.1,0.0206219177116141,22.6
1594514126.3168404,51.1,0.0205576091671119,22.6
1594514144.7419567,51.1,0.0206633793295582,22.6
1594514163.3857086,77.69999694824219,0.0177717486162276,26.899999618530273
1594514182.4976647,77.9000015258789,0.0177717486162276,26.899999618530273
1594514200.006908,51.1,0.020695792938597,22.6
1594514214.7486968,51.1,0.0206496091039281,22.6
1594514231.934316,76.30000305175781,0.0124454191086939,19.700000762939453
1594514252.1097193,51.2,0.0207330172177767,22.7
1594514270.5480666,51.1,0.020719377515355,22.6
1594514285.297846,51.1,0.0205757967656393,22.6
1594514301.736684,77.5999984741211,0.0183756186407715,26.899999618530273
1594514316.3751204,77.9000015258789,0.0181475644618616,27.0
1594514333.4669228,51.1,0.0205757967656393,22.6
1594514354.13173,76.30000305175781,0.0124454191086939,19.799999237060547
1594514370.327071,51.1,0.0205069200286054,22.6
1594514388.8507316,76.30000305175781,0.0126062492917692,19.799999237060547
1594514405.325852,77.5,0.0185303811607215,27.0
1594514422.174599,51.1,0.0206680277721092,22.6
1594514436.9151294,51.1,0.0206172816184839,22.6
1594514452.3802276,78.19999694824219,0.0181099375964697,26.899999618530273
1594514470.0855615,51.2,0.0205803046647948,22.7
1594514487.3531108,76.30000305175781,0.0124454191086939,19.799999237060547
1594514500.9496024,76.4000015258789,0.0124454191086939,19.799999237060547
1594514517.9370215,51.1,0.0205527239204585,22.6
1594514532.6861732,51.2,0.0206310761945679,22.7
1594514551.1224563,51.2,0.0205757967656393,22.7
1594514565.8655255,51.2,0.0205803046647948,22.7
1594514581.6900403,77.69999694824219,0.0179857127558547,26.899999618530273
1594514601.153143,77.5999984741211,0.0184269059272954,26.899999618530273
1594514614.9387095,76.30000305175781,0.0124454191086939,19.799999237060547
1594514632.1900263,51.2,0.0206912548935579,22.7
1594514649.9172945,77.5,0.0181728084670293,26.899999618530273
1594514666.071056,77.5999984741211,0.0188200389696604,26.899999618530273
1594514683.9176075,77.5999984741211,0.0182990061331983,26.899999618530273
1594514701.3524635,77.5999984741211,0.0184269059272954,26.899999618530273
1594514717.6280365,76.4000015258789,0.0124454191086939,19.799999237060547
1594514733.379767,76.4000015258789,0.0124454191086939,19.799999237060547
1594514749.9869385,51.2,0.0206217839948553,22.7
1594514766.8679097,77.5999984741211,0.0184785295746966,26.899999618530273
1594514782.568229,77.69999694824219,0.0184333425756136,26.899999618530273
1594514797.899578,51.3,0.0206217839948553,22.7
1594514812.6399484,51.3,0.020557475946877,22.7
1594514831.0695508,51.3,0.0206217839948553,22.7
1594514845.8254116,51.2,0.0206263038973195,22.6
1594514860.559911,51.1,0.0206034143979184,22.6
1594514878.476992,75.30000305175781,0.0124454191086939,19.700000762939453
1594514893.7257426,50.7,0.0205069200286054,22.6
1594514908.468176,50.6,0.0205576450443758,22.6
1594514925.7297187,75.19999694824219,0.0124454191086939,19.700000762939453
1594514941.4783168,75.19999694824219,0.0124454191086939,19.700000762939453
1594514957.804019,75.19999694824219,0.0123403138596551,19.700000762939453
1594514977.0203874,75.19999694824219,0.0124454191086939,19.700000762939453
1594514993.1096015,49.4,0.0205207526761341,22.4
1594515011.5359936,49.5,0.0204843391136063,22.4
1594515026.2600543,49.4,0.0206079295050472,22.4
1594515041.948339,78.30000305175781,0.0178934841872677,26.899999618530273
1594515063.1452472,49.1,0.0205989004690141,22.3
1594515080.9963903,77.5999984741211,0.0178934841872677,26.899999618530273
1594515095.5937288,74.80000305175781,0.0124454191086939,19.600000381469727
1594515110.260817,75.4000015258789,0.0124454191086939,19.600000381469727
1594515126.0070016,77.80000305175781,0.0179118847523365,26.799999237060547
1594515144.3377206,48.9,0.0205803046647948,22.2
1594515159.5556583,77.80000305175781,0.0179857127558547,26.799999237060547
1594515179.540868,77.9000015258789,0.018223097918814,26.799999237060547
1594515197.3966167,78.0,0.0180168760605988,26.799999237060547
1594515214.639223,48.9,0.0206079295050472,22.1
1594515233.061082,48.9,0.0206448317002038,22.1
1594515248.275865,74.69999694824219,0.0122362641708158,19.5
1594515264.620794,78.19999694824219,0.0180352805174369,26.899999618530273
1594515284.9047084,49.4,0.0205391745550201,22.0
1594515299.692093,78.69999694824219,0.0179672218292789,26.899999618530273
1594515318.016893,75.0,0.0124454191086939,19.5
1594515335.379367,78.30000305175781,0.0179857127558547,26.899999618530273
1594515350.0105472,78.0999984741211,0.0180352805174369,26.799999237060547
1594515366.8006191,77.80000305175781,0.0181099375964697,26.799999237060547
1594515382.251348,75.30000305175781,0.0124454191086939,19.5
1594515399.1777492,51.2,0.0205527239204585,22.1
1594515417.6162047,50.7,0.0205161506103149,22.2
1594515432.3673525,50.6,0.0205437827731317,22.2
1594515445.269781,75.4000015258789,0.0122362641708158,19.5
1594515461.8606875,50.8,0.0205803046647948,22.2
1594515479.3557916,77.69999694824219,0.0179857127558547,26.799999237060547
1594515495.0513816,51.4,0.0205116594433336,22.2
1594515509.8074906,51.5,0.0205665342125127,22.3
1594515528.246722,51.4,0.0205527239204585,22.3
1594515546.6369262,51.3,0.0206404408213705,22.3
1594515564.2771032,78.0,0.0181852844800685,26.799999237060547
1594515579.8169403,51.2,0.0205757967656393,22.3
1594515597.9088993,75.80000305175781,0.0123403138596551,19.600000381469727
1594515616.8655753,51.2,0.0204980026092221,22.4
1594515631.607273,51.2,0.0205069200286054,22.4
1594515648.391602,75.5999984741211,0.0124454191086939,19.600000381469727
1594515665.0767548,77.5999984741211,0.0177717486162276,26.899999618530273
1594515680.9289138,75.5999984741211,0.012133257760378,19.600000381469727
1594515698.1341586,77.69999694824219,0.0179303078596507,26.899999618530273
1594515712.2297957,77.69999694824219,0.0182990061331983,26.899999618530273
1594515728.1222498,51.2,0.0205527239204585,22.4
1594515746.5274267,51.3,0.0204886722277338,22.4
1594515763.890622,75.5999984741211,0.0120312825089417,19.600000381469727
1594515777.748424,77.5999984741211,0.0179118847523365,26.799999237060547
1594515792.961913,77.69999694824219,0.0181099375964697,26.799999237060547
1594515809.1745577,51.2,0.0205069200286054,22.5
1594515823.925911,51.3,0.0205527239204585,22.5
1594515842.353155,51.3,0.0205069200286054,22.5
1594515857.0972989,51.3,0.0204751255761782,22.5
1594515874.7756023,77.69999694824219,0.0181099375964697,26.799999237060547
1594515890.2692163,51.3,0.0205527239204585,22.5
1594515905.0689776,77.80000305175781,0.0179857127558547,26.799999237060547
1594515922.3806255,77.9000015258789,0.0179857127558547,26.799999237060547
1594515938.3881302,51.3,0.0204750336202321,22.5
1594515956.818654,51.3,0.0205434737368965,22.5
1594515971.5689003,51.3,0.0205527239204585,22.5
1594515987.72396,76.0,0.0120312825089417,19.700000762939453
1594516004.7534838,51.3,0.0204976943930695,22.5
1594516023.11817,51.3,0.0205711730195688,22.5
1594516037.8674636,51.3,0.0204568196070641,22.5
1594516052.5377176,51.2,0.0205987832589533,22.5
1594516067.9179375,77.69999694824219,0.0181852844800685,26.799999237060547
1594516085.267099,77.80000305175781,0.0184397819021168,26.799999237060547
1594516101.8941991,76.0999984741211,0.012133257760378,19.700000762939453
1594516118.1904671,77.69999694824219,0.0181475644618616,26.799999237060547
1594516132.2936578,77.5999984741211,0.0180104763258215,26.799999237060547
1594516145.314525,77.5999984741211,0.0180104763258215,26.799999237060547
1594516161.5588503,77.69999694824219,0.0180727226640154,26.799999237060547
1594516177.8689106,51.3,0.0204976943930695,22.5
1594516192.6070662,51.3,0.0205069200286054,22.6
1594516209.2467136,77.5999984741211,0.0183245012883274,26.799999237060547
1594516222.282967,73.9000015258789,0.0179857127558547,26.799999237060547
1594516240.4253404,51.3,0.020388693163096,22.6
1594516258.8532195,51.3,0.0205069200286054,22.6
1594516277.2999628,75.5,0.0189607908878341,26.700000762939453
1594516295.6462424,51.3,0.0205803046647948,22.6
1594516314.0705924,51.3,0.0204476208102337,22.6
1594516331.055484,76.30000305175781,0.0179487535412632,26.799999237060547
1594516347.1681662,51.3,0.0204886722277338,22.6
1594516363.4665997,75.69999694824219,0.0179857127558547,26.700000762939453
1594516377.038828,75.69999694824219,0.0177717486162276,26.700000762939453
1594516395.108417,51.3,0.0205803046647948,22.6
1594516409.852926,51.3,0.0203706619855588,22.6
1594516425.6625512,76.30000305175781,0.0118556469164645,19.799999237060547
1594516446.7043536,51.3,0.0204750336202321,22.6
1594516463.761267,76.80000305175781,0.0179857127558547,26.700000762939453
1594516479.8730662,51.2,0.0204159358189465,22.6
1594516496.4306333,78.0999984741211,0.0178934841872677,26.700000762939453
1594516516.7340877,76.4000015258789,0.0118556469164645,19.799999237060547
1594516531.472529,51.3,0.0204295275484718,22.6
1594516549.9065766,51.3,0.0204248581520852,22.7
1594516563.4265454,77.4000015258789,0.0117079514237597,19.799999237060547
1594516580.268104,76.5,0.0117815235053884,19.799999237060547
1594516597.0957212,76.5,0.0118556469164645,19.799999237060547
1594516612.5812693,51.3,0.0203708276726368,22.6
1594516634.7067437,51.3,0.0203797436473034,22.6
1594516649.4568777,51.2,0.0203345653728883,22.6
1594516666.067022,76.5,0.0183245012883274,26.700000762939453
1594516682.6261818,51.3,0.020443038272213,22.7
1594516699.591171,76.4000015258789,0.0118556469164645,19.799999237060547
1594516719.4713624,51.3,0.0203527240087819,22.7
1594516737.2304225,76.5,0.0117079514237597,19.899999618530273
1594516752.8796482,76.69999694824219,0.0181099375964697,26.700000762939453
1594516768.1515446,76.5,0.0117079514237597,19.799999237060547
1594516785.823531,51.2,0.0203932151625802,22.6
1594516799.5188148,76.80000305175781,0.018122576250364,26.700000762939453
1594516815.3092177,51.3,0.0204159358189465,22.6
1594516833.7407336,51.3,0.0203660999828123,22.6
1594516855.8044531,51.3,0.0204070480904479,22.7
1594516872.5062928,76.5999984741211,0.0175917499283839,26.700000762939453
1594516891.4259827,76.69999694824219,0.0177717486162276,26.700000762939453
1594516907.407698,51.3,0.0204387166506673,22.6
1594516922.148823,51.3,0.0203480925996233,22.7
1594516936.8876047,50.1,0.0203708276726368,22.6
1594516951.6258411,51.3,0.0203301041775718,22.7
1594516970.0327098,51.3,0.0203932151625802,22.7
1594516988.463101,51.4,0.0203525584970732,22.7
1594517003.206166,51.3,0.0203391931149322,22.6
1594517021.645431,51.4,0.0203212140625403,22.7
1594517036.394619,51.3,0.0202897622046066,22.6
1594517054.8227131,51.3,0.020249515545141,22.6
1594517069.7204795,76.9000015258789,0.0116349259185682,19.899999618530273
1594517086.027963,76.5999984741211,0.0116349259185682,19.899999618530273
1594517102.6394937,51.3,0.020294597591719,22.6
1594517120.251513,76.5999984741211,0.0115624422833889,19.899999618530273
1594517135.8153336,51.4,0.0203345653728883,22.7
1594517150.5454178,51.4,0.0203390277342771,22.7
1594517165.283106,51.4,0.0202897622046066,22.6
1594517183.711201,51.4,0.0203527240087819,22.7
1594517198.4544544,51.4,0.0203345653728883,22.7
1594517215.1437266,76.69999694824219,0.0115624422833889,19.899999618530273
1594517231.6441777,51.4,0.0203346565779161,22.7
1594517248.2537143,76.19999694824219,0.0115624422833889,19.899999618530273
1594517264.7999716,51.4,0.0203345653728883,22.7
1594517278.127052,76.19999694824219,0.0115624422833889,19.899999618530273
1594517294.3913848,77.0999984741211,0.0176516089674332,26.700000762939453
1594517310.6213646,77.5999984741211,0.0177717486162276,26.700000762939453
1594517327.4600008,51.4,0.0202898909661463,22.6
1594517345.2950902,77.80000305175781,0.0176634876225796,26.700000762939453
1594517362.515842,75.30000305175781,0.0115624422833889,19.799999237060547
1594517376.6935213,77.0999984741211,0.0174734565755012,26.700000762939453
1594517393.8008237,50.4,0.0202674190601752,22.6
1594517412.229707,50.2,0.0203212140625402,22.5
1594517430.6541057,49.9,0.0202808930968063,22.5
1594517445.3970866,49.6,0.020334988834563,22.5
1594517460.781219,77.19999694824219,0.0174734565755012,26.700000762939453
1594517478.3885174,75.30000305175781,0.0115624422833889,19.799999237060547
1594517495.317741,77.0,0.017568015134972,26.700000762939453
1594517514.7590888,77.0,0.017568015134972,26.700000762939453
1594517530.196772,49.2,0.020393474171311,22.3
1594517548.6358843,49.1,0.0203525584970732,22.3
1594517563.3862534,49.2,0.0203796522013571,22.3
1594517578.063186,49.2,0.0203121634570256,22.3
1594517592.803921,49.2,0.0203390277342771,22.3
1594517609.0771246,77.0,0.0174734565755012,26.700000762939453
1594517626.2309616,49.2,0.0203525584970732,22.2
1594517643.096861,75.30000305175781,0.0115624422833889,19.700000762939453
1594517659.397591,49.1,0.0203661913563325,22.1
1594517674.394184,49.1,0.0203390277342771,22.1
1594517689.803267,77.0,0.0174734565755012,26.600000381469727
1594517709.2359557,77.0,0.0174734565755012,26.600000381469727
1594517722.7968247,77.9000015258789,0.0174734565755012,26.600000381469727
1594517739.8426244,75.30000305175781,0.0115624422833889,19.700000762939453
1594517755.514779,50.6,0.0202137649949575,22.1
1594517773.9529188,50.7,0.0203345653728883,22.1
1594517789.969384,77.30000305175781,0.0174734565755012,26.600000381469727
1594517807.136949,50.9,0.0202767941416611,22.1
1594517821.8807478,51.4,0.0203842178201948,22.2
1594517836.6220467,51.3,0.0203660999828123,22.2
1594517851.7998729,76.0,0.0115624422833889,19.700000762939453
1594517867.0096953,75.9000015258789,0.0115624422833889,19.700000762939453
1594517883.5962925,78.0,0.0175917499283839,26.600000381469727
1594517899.8356156,77.19999694824219,0.0175917499283839,26.700000762939453
1594517919.270946,76.30000305175781,0.0115624422833889,19.700000762939453
1594517936.0973682,76.30000305175781,0.0114671100131212,19.700000762939453
1594517955.0502005,51.1,0.0202898909661463,22.3
1594517969.7958362,51.0,0.020294377804228,22.3
1594517984.5583856,76.30000305175781,0.0115624422833889,19.700000762939453
1594518006.429803,76.0999984741211,0.0115624422833889,19.700000762939453
1594518024.27905,77.0999984741211,0.0175917499283839,26.600000381469727
1594518036.7793314,77.0999984741211,0.0175917499283839,26.600000381469727
1594518053.1130176,76.4000015258789,0.0115624422833889,19.700000762939453
1594518067.2509272,76.30000305175781,0.0113727124824279,19.700000762939453
1594518084.5206294,51.8,0.0203391931149322,22.4
1594518101.9109418,76.30000305175781,0.0115624422833889,19.700000762939453
1594518117.9484863,51.7,0.0203033828002037,22.4
1594518134.9568472,76.19999694824219,0.0115624422833889,19.700000762939453
1594518150.1747696,76.19999694824219,0.0115624422833889,19.700000762939453
1594518165.8622837,51.6,0.020249515545141,22.4
1594518183.3382883,76.30000305175781,0.0115624422833889,19.700000762939453
1594518200.1839468,76.30000305175781,0.0115624422833889,19.700000762939453
1594518217.7621202,76.19999694824219,0.0115624422833889,19.700000762939453
1594518234.4409847,76.80000305175781,0.0174617042858233,26.600000381469727
1594518251.7874875,76.9000015258789,0.0174734565755012,26.600000381469727
1594518267.1414952,76.30000305175781,0.0115624422833889,19.799999237060547
1594518283.7974706,51.6,0.020325672934294,22.5
1594518301.8566918,76.9000015258789,0.0114671100131212,19.799999237060547
1594518317.0986652,76.30000305175781,0.0115624422833889,19.700000762939453
1594518333.9780705,77.0,0.0174970392650893,26.600000381469727
1594518349.3364098,76.4000015258789,0.0115624422833889,19.799999237060547
1594518363.810329,77.0,0.0174734565755012,26.600000381469727
1594518379.90627,51.5,0.020169406451243,22.6
1594518395.7468126,77.4000015258789,0.0175206598743234,26.600000381469727
1594518412.3563662,76.4000015258789,0.0114671100131212,19.799999237060547
1594518431.4885485,51.5,0.0202898909661463,22.5
1594518445.162108,76.4000015258789,0.0113727124824279,19.799999237060547
1594518460.9186697,51.5,0.020213893182254,22.6
1594518479.3569183,51.5,0.0202718351803855,22.6
1594518494.9169326,77.0,0.0175917499283839,26.600000381469727
1594518514.969754,76.30000305175781,0.0115624422833889,19.799999237060547
1594518530.5980616,76.9000015258789,0.0176994871144728,26.600000381469727
1594518545.229606,76.80000305175781,0.0177717486162276,26.5
1594518564.5776038,76.4000015258789,0.0113727124824279,19.799999237060547
1594518584.0800476,76.0999984741211,0.0115624422833889,19.799999237060547
1594518601.0095477,51.6,0.020169406451243,22.6
1594518617.535272,76.9000015258789,0.0177717486162276,26.5
1594518637.7512577,75.69999694824219,0.0115624422833889,19.799999237060547
1594518652.5980332,51.5,0.0202854414421301,22.5
1594518674.7123456,51.5,0.0200634561543376,22.5
1594518689.399579,76.9000015258789,0.0177717486162276,26.600000381469727
1594518706.1676507,76.9000015258789,0.0177717486162276,26.600000381469727
1594518721.9920526,75.30000305175781,0.0115624422833889,19.799999237060547
1594518737.8411338,50.4,0.0203077081148786,22.5
1594518752.914583,75.19999694824219,0.0114671100131212,19.799999237060547
1594518770.5885108,77.0999984741211,0.0174970392650893,26.600000381469727
1594518785.7624502,49.8,0.0201870976426126,22.4
1594518800.506422,49.8,0.0200987466601496,22.3
1594518817.5499277,75.19999694824219,0.0114671100131212,19.700000762939453
1594518831.1501417,75.4000015258789,0.0115624422833889,19.700000762939453
1594518847.969057,75.19999694824219,0.0114671100131212,19.700000762939453
1594518866.8653784,49.6,0.0201783454349003,22.2
1594518886.8224056,75.0999984741211,0.0115624422833889,19.700000762939453
1594518903.71871,49.6,0.0202227274007422,22.1
1594518919.906618,75.30000305175781,0.0114671100131212,19.700000762939453
1594518934.8586557,76.9000015258789,0.0175917499283839,26.5
1594518953.4256186,76.9000015258789,0.0175917499283839,26.600000381469727
1594518969.1437168,77.0999984741211,0.0176275753088465,26.5
1594518984.8346448,50.4,0.020213893182254,22.1
1594519000.8681855,75.9000015258789,0.0115624422833889,19.600000381469727
1594519016.0802753,75.5999984741211,0.0115624422833889,19.700000762939453
1594519032.7610269,51.8,0.0202719638064296,22.2
1594519051.1909082,51.9,0.0201960459663653,22.2
1594519065.9427166,51.7,0.0201251638038531,22.2
1594519084.3793552,51.5,0.0202452049889219,22.2
1594519102.7978768,51.4,0.020213893182254,22.2
1594519117.53883,51.4,0.0202137649949575,22.2
1594519135.072261,76.5,0.0114671100131212,19.700000762939453
1594519151.147253,77.80000305175781,0.0177355740302009,26.5
1594519169.1417613,51.9,0.0202718351803855,22.3
1594519183.8851292,52.1,0.0202452049889219,22.3
1594519198.6025407,52.1,0.020231923528938,22.3
1594519216.6463492,76.80000305175781,0.0177717486162276,26.5
1594519231.795223,51.9,0.0203212140625402,22.4
1594519247.6406898,76.4000015258789,0.0115624422833889,19.700000762939453
1594519261.6208615,76.80000305175781,0.0179303078596507,26.5
1594519275.980992,51.4,0.020213893182254,22.4
1594519293.3054824,76.4000015258789,0.0114671100131212,19.700000762939453
1594519311.5968506,76.80000305175781,0.0177960166178015,26.5
1594519327.48778,51.9,0.0201873536153645,22.4
1594519344.2734869,76.4000015258789,0.0115624422833889,19.700000762939453
1594519363.2361376,77.4000015258789,0.0175326349855198,26.5
1594519379.1026323,52.0,0.0201961740198341,22.5
1594519397.852737,77.0,0.0177960166178015,26.5
1594519415.687992,76.9000015258789,0.0178326472240506,26.5
1594519431.724239,76.5,0.0115624422833889,19.700000762939453
1594519449.0842812,76.5,0.0115624422833889,19.799999237060547
1594519460.5364494,76.5,0.0115624422833889,19.700000762939453
1594519479.4463444,76.5,0.0115624422833889,19.799999237060547
1594519496.7961617,76.5999984741211,0.0115624422833889,19.799999237060547
1594519514.2258532,77.0999984741211,0.0184012410013465,26.399999618530273
1594519526.7133236,76.9000015258789,0.018122576250364,26.5
1594519544.0478616,76.5999984741211,0.0113727124824279,19.799999237060547
1594519559.7295368,76.9000015258789,0.0179303078596507,26.5
1594519578.03297,51.8,0.0203480925996233,22.5
1594519595.7513,76.5,0.0115624422833889,19.799999237060547
1594519614.8728385,51.7,0.0202851478552616,22.5
1594519629.6170712,51.7,0.020205169209472,22.5
1594519644.3563836,51.7,0.0201961740198341,22.5
1594519659.9689496,76.5999984741211,0.0114671100131212,19.799999237060547
1594519677.525489,51.7,0.0202586614360356,22.5
1594519693.4130335,77.0999984741211,0.0178934841872677,26.399999618530273
1594519708.2482796,76.69999694824219,0.0114671100131212,19.799999237060547
1594519723.9996505,76.80000305175781,0.0114671100131212,19.799999237060547
1594519739.5197346,76.9000015258789,0.0177717486162276,26.399999618530273
1594519754.9282942,76.5,0.0115624422833889,19.799999237060547
1594519769.648904,51.7,0.0203165911924205,22.5
1594519784.3827434,51.7,0.0203480925996233,22.5
1594519801.814016,76.9000015258789,0.0179487535412632,26.399999618530273
1594519817.511447,76.80000305175781,0.0179857127558547,26.399999618530273
1594519832.287505,51.7,0.0202718351803855,22.6
1594519850.468907,76.9000015258789,0.0114671100131212,19.799999237060547
1594519864.602681,76.9000015258789,0.0113727124824279,19.799999237060547
1594519878.7875662,76.9000015258789,0.0114671100131212,19.799999237060547
1594519891.318889,77.0,0.0114671100131212,19.799999237060547
1594519908.141559,77.0,0.0114671100131212,19.799999237060547
1594519925.2002065,76.69999694824219,0.0179487535412632,26.399999618530273
1594519939.2967014,76.69999694824219,0.0177960166178015,26.399999618530273
1594519957.1500914,76.80000305175781,0.01786905781099,26.399999618530273
1594519972.27739,51.7,0.0202137649949576,22.6
